,x,y,z,Vx,Vy,Vz,cloneOf
33,1958951027.9629529,1755299542.6524353,85938067.32387479,-329618.13656939217,348990.9892934503,386306.7925824478,33
34,-2377835973.0853343,2962805141.123312,85399026.1612935,-347535.75700431166,-289254.16098494385,292508.6689323023,34
35,-1795384071.8909621,-2371897589.450818,-835135473.5910554,215169.20642187673,-145446.27081408224,-543966.4231031833,35
36,1666547765.345663,-4437753507.035514,-928234371.9349484,350016.14968119405,183920.70166515483,-180482.86482311052,36
37,2259642977.0406785,81297666.78530864,-1381472286.773668,30274.768210241564,615528.3641481753,85742.15444003372,37
38,3335874927.5833774,-401150856.7381371,117369287.93654704,102344.44813040286,573626.7591837739,150504.9348262742,38
39,-319034612.78430414,-2461467254.773754,-631021505.8841696,654052.4461662611,-102676.58956409947,-40334.61665874445,39
40,519058919.1440766,4049633250.4838405,-735251678.2014381,-457588.720635534,26536.187651633896,-37488.75468155036,40
41,-3631687552.659026,-470410388.298507,-324552829.97200716,17071.88659904935,-483965.63322570885,4929.9242413288775,41
42,318829954.2599946,-4351452707.108752,-86567930.41783024,471341.74785161426,93051.285603831,-53812.66378025159,42
43,-103737959.1825738,2352481410.8287125,-1956460767.9828022,-544658.6534980065,84517.31658514918,244350.35681818964,43
44,3089719026.164239,2933242738.510421,170802920.3877356,-230604.27937730376,390192.4819351314,67634.06275679941,44
45,2661734325.263255,1201396327.6422124,-559382025.5972298,-163587.43043415243,593217.6832436981,19071.772234578595,45
46,1240351822.7013373,3044343342.268574,-692232291.8988451,-542421.6906160731,170288.89718087998,112319.79071496439,46
47,529585236.395815,2546086339.1976204,-1625241065.1505089,-620257.6888065224,117550.65990142932,-87611.5782924244,47
48,-3708267431.09811,-766346433.4680982,-660920852.9762135,74561.01892805519,-519387.27035289025,38183.28623873031,48
49,-3552830183.1685767,285405413.86444414,272396595.79980874,43151.6870466898,-518934.9527019333,-38183.34068613832,49
50,-2456111085.0533595,971500757.7329503,-678497433.4775363,-291784.17410469934,-446280.82223818323,421646.1263418625,50
51,1937754329.6945605,2200735781.134638,681802192.7764707,-403406.1561214581,462585.70102535165,170149.7941725266,51
52,-2739158891.3524113,1473757112.2983057,-457169260.1084813,-340224.6822962391,-517135.3929016697,82710.48749125277,52
53,-2898969109.4760675,-1508458628.458408,726827031.5906414,100244.41424348087,-549952.5536910637,-63197.78611426175,53
54,-2728688337.430769,-1531547759.7068624,667428005.5558274,151466.61835149783,-606542.9142542989,-8467.152484807179,54
55,-4098394434.3849907,-265526741.17793775,82647748.22948062,-6354.472092325712,-417815.5000023747,-216407.70029713717,55
56,-949210302.3720517,-1485540642.213209,2335032019.4762917,437951.84054157545,-488203.6696280951,-132531.17139022308,56
57,-1099445767.3747468,-2074953540.191164,1868164107.9596734,398225.86631363246,-391943.3998125972,-175288.3467887518,57
58,-2006737935.818768,-3018494390.479272,347253687.38207835,409254.81238769524,-348493.3130793896,-124446.20987319668,58
59,-4520647307.452239,1294516273.9305584,-1106272483.4381037,-218114.75696637848,-365700.9182694474,-11922.46291689782,59
60,-2760508581.20139,-237639762.81919074,200277828.37623447,-48748.98717948591,-668520.0017655025,-5682.31420776606,60
61,-5082190013.702758,1832347493.586356,-293444062.60240805,-125762.68598812306,-298170.890922241,181387.63815540491,61
62,-2333022821.0851173,3191713950.807131,-988389968.4720392,-362777.4151112439,-190495.6715223376,-195237.71418151195,62
63,-2799152171.4237065,1590364772.5527997,1004099341.5725671,-347625.43593186775,-455223.34679919406,153441.98607244832,63
64,2661604586.6161494,-218935957.64208937,411109089.03730184,41327.833160505106,597369.424646576,85120.0332187942,64
65,1410974419.3770623,-3522359421.58451,160421456.57476664,482175.88309191883,143849.07380126877,-7302.611462728598,1000
66,1712916966.339564,-3386131284.1551695,153720992.6551976,467787.7885585957,185282.33948695965,-9192.711940866617,1000
67,2001823180.9006793,-3224132643.0514374,145850619.16224942,449839.54649635236,225305.49469261937,-11012.850330423411,1000
68,1411046767.1258345,-3519962676.851212,205935730.87094793,482172.5897201295,143739.97059315484,-9374.48556417188,1000
69,1712986292.2763503,-3383834646.364875,197334232.26899654,467783.6427789212,185144.99761013454,-11800.839442859366,1000
70,2001888957.4132404,-3221953591.0044785,187230901.00581086,449834.5798606792,225140.959401695,-14137.381807845017,1000
71,1411137084.1077092,-3516970645.2495465,251414719.1398045,482168.47836344945,143603.76908534105,-11444.753395773725,1000
72,1713072836.9094925,-3380967585.5758505,240913659.67797554,467778.467299185,184973.54370852222,-14406.944931764467,1000
73,2001971071.0407348,-3219233321.091878,228579101.79835227,449828.3796464128,224935.5579740021,-17259.49091767329,1000
74,1411245354.8473368,-3513383839.4487267,296850628.79082304,482163.54972633836,143440.49261525465,-13513.060227798956,1000
75,1713176585.4100134,-3377530593.044203,284451807.7715957,467772.2630061791,184768.00715986607,-17010.581864822667,1000
76,2002069507.7134156,-3215972299.417882,269888136.73852897,449820.9469159281,224689.32560401788,-20378.642702584926,1000
77,1411371560.7930832,-3509202874.0294604,342235674.6147895,482157.804653293,143250.16915947816,-15579.051666519577,1000
78,1713297520.0011423,-3373524257.680908,327941216.5123161,467765.0309629772,184528.4231817956,-19611.304122249046,1000
79,2002184250.5646656,-3212171084.741765,311150927.73586345,449812.28294278524,224402.30448239134,-23494.302711979006,1000
80,1426191425.9353695,-3560347187.8280897,162151561.90004188,486231.530848588,105928.8987939343,-5560.089991856247,1000
81,1731390347.8216558,-3422649863.975367,155378835.1513191,475136.44870530855,147859.34870199967,-7477.693822473393,1000
82,2023412343.7189438,-3258904108.0053,147423581.646789,460425.29129215,188664.49968652712,-9338.387887946541,1000
83,1426264553.9365351,-3557924594.8017087,208156696.27203333,486229.02332869335,105845.82937984732,-7137.581347464617,1000
84,1731460421.4213479,-3420328457.520356,199462432.65688276,475133.07637391577,147747.62971085668,-9599.241743840717,1000
85,2023478829.614757,-3256701555.426486,189250139.49050364,460421.07981473743,188524.9813673084,-11987.846114365553,1000
86,1426355844.9644923,-3554900294.886827,254126164.06571215,486225.89300836256,105742.1277596343,-8713.849715253466,1000
87,1731547899.4167342,-3417430476.1971035,243511853.3014461,475128.86644619267,147608.16272992952,-11719.144884552265,1000
88,2023561828.8172069,-3253951948.0825815,231044270.29707897,460415.8223197138,188350.8104536045,-14635.25028506647,1000
89,1426465283.3769934,-3551274806.2816663,300052088.64942336,486222.1404239597,105617.81170203403,-10288.625009752628,1000
90,1731652766.8189101,-3413956416.55979,287519549.4435487,475123.81964348827,147440.9716561675,-13837.040010118168,1000
91,2023661327.1048064,-3250655757.1046495,272798812.85735804,460409.519707924,188142.0167887048,-17280.146780973515,1000
92,1426592850.4223301,-3547048750.1950345,345926600.85241693,486217.7662184711,105472.90250796294,-11861.637401322356,1000
93,1731775005.6593866,-3409906873.87065,331477980.59100884,475117.93683054665,147246.08513690034,-15952.564230111613,1000
94,2023777307.4290369,-3246813547.278046,314506612.7454261,460402.17305928783,187898.6361483289,-19922.08241268808,1000
95,1425338999.0668802,-3558219187.653033,162054644.79226974,493348.01064197754,67637.97047640772,-3804.735814469003,1000
96,1730355505.2153354,-3420604164.7428317,155285966.06553653,485566.6239711468,110333.4996786773,-5762.222062735178,1000
97,2022202961.1518817,-3256956278.721673,147335467.3728147,474089.782098752,152189.32432720353,-7675.85432177913,1000
98,1425412083.3598366,-3555798042.597344,208032282.14533788,493346.29476134205,67581.1265808365,-4884.203568855954,1000
99,1730425536.9324174,-3418284145.77985,199343215.04432458,485564.02529262175,110247.41035075427,-7397.061697772435,1000
100,2022269407.3094363,-3254755042.596572,189137025.71009982,474086.32039984997,152074.64475869635,-9853.623720700896,1000
101,1425503319.8236423,-3552775550.2900944,253974274.23781356,493344.15270215046,67510.16419191459,-5962.834440105329,1000
102,1730512962.642681,-3415387896.5642924,243366307.58943644,485560.7811723107,110139.93875140819,-9030.633884367955,1000
103,2022352356.9037135,-3252007078.678041,230906176.39170957,474081.998908134,151931.4818726903,-12029.704751924717,1000
104,1425612692.8253984,-3549152228.61978,299872749.14586174,493341.58483143337,67425.09546868202,-7040.443610370147,1000
105,1730617767.3661802,-3411915913.3535542,287347700.5705961,485556.89216607704,110011.1032953444,-10662.65871833722,1000
106,2022451795.7217274,-3248712857.8155527,272635762.48870283,474076.81836406945,151759.86019940887,-14203.724555168385,1000
107,1425740183.6246052,-3544928698.423916,345719842.4020928,493338.59158918244,67325.93498722656,-8116.846436866632,1000
108,1730739933.145166,-3407868791.054083,331279858.00253296,485552.358940282,109860.92605785496,-12292.856560626613,1000
109,2022567706.7251477,-3244872944.4568925,314318633.8513264,474070.77965531574,151559.80914534224,-16375.310623330493,1000
110,1406799656.6211467,-3511937535.316245,159946804.7930187,503969.6824061603,28252.91550580645,-2003.8189288517515,1000
111,1707848822.0437891,-3376112466.9621735,153266166.0714367,499584.0939255606,72022.85515554558,-4015.562384501439,1000
112,1995900226.7033653,-3214593144.1820774,145419079.2814098,491396.368833064,115244.65738896205,-5996.74498574221,1000
113,1406871790.3088539,-3509547882.0230966,205326412.3691059,503968.77871290414,28222.97784929371,-2572.3361728348386,1000
114,1707917942.8603866,-3373822624.4176183,196750363.70835492,499582.28296520165,71962.86144771015,-5154.845194444297,1000
115,1995965808.5977025,-3212420539.4705234,186676925.97866568,491393.6643881041,115155.06421814571,-7698.122731543406,1000
116,1406961840.0626578,-3506564703.184404,250670838.32145685,503967.6505665717,28185.604484862597,-3140.412660257133,1000
117,1708004231.427008,-3370964046.6304374,240200849.18332535,499580.022211043,71887.96691795447,-6293.244748200303,1000
118,1996047679.2690463,-3209708318.237871,227902786.54567057,491390.28823182336,115043.21851565951,-9398.181443644595,1000
119,1407069790.4529967,-3502988509.952504,295972313.1161185,503966.298160465,28140.801816246705,-3707.951054136982,1000
120,1708107672.9585507,-3367537223.40322,283610177.47934556,499577.312050453,71798.18439907071,-7430.565986866417,1000
121,1996145824.6892781,-3206456945.2092676,269089597.14344764,491386.2409427086,114909.13944568875,-11096.629825737386,1000
122,1407195622.9831274,-3498819915.089696,341223074.57859725,503964.72172631207,28088.57752015265,-4274.854109692287,1000
123,1708228249.7308414,-3363542741.904484,326970910.6314839,499574.1529478039,71693.52927483123,-8566.614036303341,1000
124,1996260228.041686,-3202666977.4907427,310230300.62403125,491381.52321424213,114752.84998199184,-12793.176857435143,1000
125,1368731301.5032327,-3416903615.8685694,155618603.7331317,518815.2972996911,-13106.355959576784,-117.76635935939589,1000
126,1661634000.239363,-3284754008.275156,149118744.78788152,517981.6569249597,32113.246271904623,-2201.2838923390036,1000
127,1941890660.9116306,-3127605439.2900715,141484002.1544357,513205.8633751537,77088.44730874857,-4268.048325726356,1000
128,1368801483.2350755,-3414578627.1989474,199770227.63138142,518815.2441887721,-13108.115424349022,-151.17866278308463,1000
129,1661701250.6291518,-3282526129.449983,191426249.02011436,517980.6641778708,32080.358429541728,-2825.825278627864,1000
130,1941954468.1432922,-3125491625.812437,181625401.06747484,513203.9385472996,77024.68138513362,-5478.96565782233,1000
131,1368889096.2197275,-3411676173.935412,243887621.92954645,518815.1778865307,-13110.311892803678,-184.56506252117526,1000
132,1661785204.205299,-3279744905.501938,233700953.35004258,517979.42485913093,32039.30213251798,-3449.8824743026203,1000
133,1942034123.3735275,-3122852797.9734755,221735679.40305117,513201.5356440252,76945.07772275164,-6688.944197358631,1000
134,1368994125.4451547,-3408196753.3983884,287963227.33923084,518815.0984043273,-13112.94498858719,-217.91983798594654,1000
135,1661885846.5827916,-3276410812.979428,275935614.22471017,517977.93918109103,31990.08441561854,-4073.348550375448,1000
136,1942129612.953823,-3119689407.922755,261807964.47146022,513198.6550770558,76849.64996128033,-7897.776620741491,1000
137,1369116552.9151406,-3404140961.7686725,331989491.7323492,518815.005755781,-13116.01426053215,-251.23727400833332,1000
138,1662003160.5170763,-3272524423.1620407,318122994.95240074,517976.2073983145,31932.713712045803,-4696.1166791438245,1000
139,1942240920.5225308,-3116001997.6908736,301835390.09294814,513195.2973399617,76738.41445177537,-9105.255800758252,1000
140,1419554657.9262502,-3543779146.618588,161396991.1747684,480716.4624719757,143413.68017867798,-7280.508362756451,1000
141,1723333339.580855,-3406722595.9308615,154655781.24447754,466371.91694759304,184721.5381772288,-9164.887999790035,1000
142,2013996413.9441283,-3243738829.2527566,146737547.43520236,448477.9995321765,224623.55373233662,-10979.517305234542,1000
143,1419627445.6269693,-3541367827.105428,207188041.09883586,480713.1790683637,143304.90719751487,-9346.111441754183,1000
144,1723403087.0937285,-3404411992.118341,198534236.15534365,466367.7837161121,184584.6119984385,-11765.121380178358,1000
145,2014062590.4484687,-3241546526.231069,188369465.79645997,448473.04792921385,224459.51644681796,-14094.591640924857,1000
146,1419718311.833011,-3538357600.740955,252943590.41866797,480709.0801556878,143169.11793613635,-11410.113112670282,1000
147,1723490158.0111089,-3401527496.5231524,242378673.24690157,466362.62390120304,184413.67704306165,-14363.338867585198,1000
148,2014145203.4149323,-3238809714.1583505,229969108.01948196,448466.86648137873,224254.7367156666,-17207.250940896658,1000
149,1419827240.974918,-3534748983.3119593,298655799.15643907,480704.1664362756,143006.33566133335,-13472.159719443951,1000
150,1723594537.413843,-3398069603.3887663,286181580.0005675,466356.43838697363,184208.76259992298,-16959.095270819747,1000
151,2014244238.6882129,-3235528861.97326,271529346.2197291,448459.4562478304,224009.24962683528,-20316.96186700291,1000
152,1419954214.3882427,-3530542593.136461,344316834.7605089,480698.43875206774,142816.58826501056,-15531.897941004558,1000
153,1723716207.4170573,-3394038905.2073703,329935451.0137671,466349.22823328,183969.90378005736,-19551.945820385306,1000
154,2014359679.299126,-3231704531.8329296,313043059.2643383,448450.8184982741,223723.09724327287,-23423.191586285247,1000
155,1434864200.2134004,-3581997919.244599,163137617.3969517,484759.83484082296,105608.27964940885,-5543.26104983032,1000
156,1741919059.0456557,-3443463247.9034905,156323705.2019625,473698.3346169793,147411.81702338622,-7455.060793869475,1000
157,2035716862.0390887,-3278721742.025881,148320075.2195525,459031.7040398257,188093.46146012688,-9310.123023778502,1000
158,1434937772.9112844,-3579560594.252997,209422512.35281923,484757.334910537,105525.46166476922,-7115.977750602378,1000
159,1741989558.768028,-3441127724.806194,200675378.28530395,473694.972492754,147300.4361764869,-9570.18734309602,1000
160,2035783752.2404933,-3276505795.563886,190400983.4179312,459027.5053094567,187954.36542646633,-11951.562031271593,1000
161,1435029619.086654,-3576517903.3493357,255671523.83930513,484754.2140648693,105422.07392230944,-8687.475165220023,1000
162,1742077568.7234964,-3438212120.6467485,244992666.67565584,473690.77530738385,147161.3913257303,-11683.674089988786,1000
163,2035867256.1671576,-3273739467.6568,232449267.38798818,459022.26372749906,187780.7216826848,-14590.953200137435,1000
164,1435139723.0021381,-3572870367.88304,301876727.3263818,484750.4728385605,105298.134136987,-10257.484025691354,1000
165,1742183073.8320081,-3434716934.9989185,289267976.8337986,473685.7437800348,146994.70629573584,-13795.158899473952,1000
166,2035967359.511115,-3270423232.300667,274457722.3727304,459015.98019207106,187572.55998174378,-17227.844284286868,1000
167,1435268065.7919996,-3568618612.8405323,348030205.7902967,484746.11187265086,105153.66354524602,-11825.735319080555,1000
168,1742306056.015806,-3430642766.744771,333493722.41326654,473679.8787728334,146800.4096471253,-15904.279979499366,1000
169,2036084045.120172,-3266557657.7153435,316419150.4396562,459008.65577982395,187329.91599107915,-19861.78346600737,1000
170,1434006589.6748338,-3579856978.5449767,163040110.9291651,491854.77490624983,67433.24798350451,-3793.2198716444336,1000
171,1740877923.4858267,-3441405108.624436,156230271.37248302,484096.94046305516,109999.54895623753,-5744.781319657937,1000
172,2034500125.1282625,-3276762067.850045,148231425.1162393,472654.83599721204,151728.68694186996,-7652.621513035044,1000
173,1434080118.398716,-3577421110.3292828,209297341.65472797,491853.0642191375,67376.57613957716,-4869.420358723832,1000
174,1740948381.070898,-3439070981.456608,200555435.70173213,484094.349650052,109913.72019825329,-7374.672721576659,1000
175,2034566975.349757,-3274547445.8472147,190287181.78436312,472651.38477596955,151614.3544785019,-9823.799372069152,1000
176,1434171909.6781251,-3574380238.025448,255518710.35826397,491850.92864340026,67305.82853529559,-5944.786495692607,1000
177,1741036338.423294,-3436157119.937932,244846235.88953593,484091.11534884694,109806.57388740388,-9003.300511289457,1000
178,2034650429.366578,-3271782771.359292,232310333.72348922,472647.07636428176,151471.62490920696,-11993.293973653912,1000
179,1434281947.7850974,-3570734882.671287,301696297.246194,491848.368544958,67221.01729289761,-7019.13402409919,1000
180,1741141780.4719753,-3432664023.3435783,289095082.935292,484087.23811362067,109678.12838265815,-10630.385631808766,1000
181,2034750472.8793106,-3268468518.0990186,274293680.4828687,472641.91150037263,151300.52268996212,-14160.733586057935,1000
182,1434410213.8651702,-3566485668.879674,347822190.0267277,491845.3843624706,67122.15694435296,-8092.278860025344,1000
183,1741264689.14999,-3428592290.197666,333294395.0268526,484082.7186087176,109528.40569249204,-12255.649290475438,1000
184,2034867088.7460132,-3264605253.9466276,316230028.43216515,472635.8910692152,151101.07713825174,-16325.746829661639,1000
185,1415354508.1329517,-3533293884.0983624,160919453.0008512,502444.2976407227,28167.401300495556,-1997.753891661077,1000
186,1718234375.5292706,-3396642853.5784063,154198188.82702506,498071.98319244944,71804.86076053942,-4003.408324644628,1000
187,2008037441.8295298,-3234141319.993688,146303383.32881323,489909.04020799557,114895.84187323523,-5978.594402953595,1000
188,1415427080.4708848,-3530889699.1489186,206575017.28665912,502443.39668271027,28137.554257459684,-2564.5503822474125,1000
189,1718303916.6746047,-3394339086.33401,197946817.04731953,498070.1777133951,71745.04863800791,-5139.242822709846,1000
190,2008103422.5321589,-3231955503.5141234,187812122.00669384,489906.3439486852,114806.51987757607,-7674.822522131798,1000
191,1415517677.823822,-3527888379.381716,252195186.006706,502442.27195098257,28100.294012453654,-3130.907450328091,1000
192,1718390729.9683049,-3391463125.326419,241661528.0995459,498067.92380194954,71670.38079445716,-6274.196737974287,1000
193,2008185791.0650375,-3229226789.0659637,229288680.04432803,489902.9780111488,114695.01270285575,-9369.73559998093,1000
194,1415626284.6683729,-3524290439.0574474,297772142.3799351,502440.9236382564,28055.626949828642,-3696.728053535112,1000
195,1718494800.5353596,-3388015463.336746,285334831.6930094,498065.2218443087,71580.87002383781,-7408.075601927329,1000
196,2008284533.3147416,-3225955644.2003837,270725950.647018,489898.94297212246,114561.33945525455,-11063.043221870534,1000
197,1415752882.3953142,-3520096494.6646647,343298077.02950245,502439.3519755584,28003.560723055878,-4261.915241420967,1000
198,1718616110.5438137,-3383996691.104125,328959244.63197005,498062.0723034393,71476.53166335958,-8540.68513026286,1000
199,2008399632.3622952,-3222142629.411216,312116833.75176567,489894.2395229894,114405.5230389953,-12754.45524825677,1000
200,1377054656.5657742,-3437682056.4420567,156564931.83404186,517244.9787305295,-13066.686438950686,-117.40991130960411,1000
201,1671738518.0163689,-3304728837.4282227,150025546.77157763,516413.86156775284,32016.047852352815,-2194.621180213652,1000
202,1953699439.9215431,-3146624636.51173,142344376.71027982,511652.5230992306,76855.12068768166,-4255.130056787775,1000
203,1377125265.0778568,-3435342929.3464394,200985044.9835342,517244.9257803634,-13068.440578282025,-150.7210844066086,1000
204,1671806177.3606923,-3302487410.709114,192590326.02860758,516412.8718254504,31983.259552909785,-2817.272242641201,1000
205,1953763635.169643,-3144497968.7798743,182729878.403385,511650.6040973283,76791.5477668838,-5462.382257993803,1000
206,1377213410.843471,-3432422826.0525155,245370720.38024244,517244.8596788016,-13070.63039859963,-184.00643222171425,1000
207,1671890641.4646707,-3299689273.9350076,235122105.92473024,516411.6362578051,31942.32752258737,-3439.44057997333,1000
208,1953843774.789154,-3141843094.035996,223084070.27252173,511648.20846701536,76712.1850440228,-6668.698508120346,1000
209,1377319078.7592928,-3428922246.9049525,289714352.76718545,517244.7804371701,-13073.25552468906,-217.2602514819265,1000
210,1671991895.8558152,-3296334906.552233,277613598.85841465,516410.1550765251,31893.25877487828,-4061.0195868683695,1000
211,1953939845.0485651,-3138660467.1792164,263400037.83465722,511645.3366187708,76617.04611749262,-7873.872111088075,1000
212,1377442250.71967,-3424841791.7099657,334008344.0912354,517244.68806904677,-13076.31550674848,-250.4768443165061,1000
213,1672109923.1847067,-3292424883.3143744,320057524.1310933,516408.4285354033,31836.061717459794,-4681.902758963385,1000
214,1954051829.486732,-3134950633.5362625,303670873.15629685,511641.98904467095,76506.14728885857,-9077.696566604372,1000
215,1428134896.4754388,-3565198871.652667,162372525.77477014,479270.21399132063,142982.21624254194,-7258.60475641044,1000
216,1733749712.822146,-3427313907.706555,155590569.83375752,464968.82442016585,184165.79843293273,-9137.315186333823,1000
217,2026169646.987578,-3263345015.454077,147624475.70815533,447128.74133932136,223947.7676948995,-10946.485130427449,1000
218,1428208124.1281047,-3562772977.3596454,208440351.3267238,479266.94046591717,142873.77050783494,-9317.993412670756,1000
219,1733819881.911107,-3424989337.8718076,199734240.04169083,464964.7036236236,184029.28420025515,-11729.725694261324,1000
220,2026236223.4836974,-3261139461.4576607,189508030.58710906,447123.8046333902,223784.2239199915,-14052.18768071655,1000
221,1428299539.558313,-3559744556.2323637,254472461.69753146,479262.85388493096,142738.38977212232,-11375.785478728967,1000
222,1733907479.112726,-3422087407.470454,243843686.81582767,464959.5593321573,183858.8635073153,-14320.126374075908,1000
223,2026319335.7891302,-3258386107.224823,231359114.24061173,447117.6417826081,223580.06027420057,-17155.48246098742,1000
224,1428409127.102499,-3556114127.175193,300460969.52205515,479257.9549485765,142576.0972321963,-13431.628362508107,1000
225,1734012489.4176726,-3418608613.7333302,287911352.22953933,464953.39242721477,183654.56555482175,-16908.073373956508,1000
226,2026418969.6630106,-3255085424.528639,273170555.7009292,447110.25384294783,223335.3117399164,-20255.83773765526,1000
227,1428536867.9834025,-3551882312.243461,346397994.90622836,479252.2444962615,142386.92069604804,-15485.16980591354,1000
228,1734134894.832973,-3414553552.733833,331929685.5152182,464946.2039654635,183416.4253481768,-19493.123262507477,1000
229,2026535108.033587,-3251237978.9240947,314935190.79281324,447101.64208029467,223050.0202535403,-23352.722280804097,1000
230,1443536974.4914303,-3603648650.6611056,164123672.8938614,483301.4217650237,105290.55428339551,-5526.583999017527,1000
231,1752447770.2696548,-3464276631.831612,157268575.2526058,472273.2003638153,146968.32458440386,-7432.632041812845,1000
232,2048021380.3592327,-3298539376.046459,149216568.79231587,457650.69474148325,187527.57719342422,-9282.113266824037,1000
233,1443610991.8860333,-3601196593.7042823,210688328.433605,483298.9293558456,105207.98545890288,-7094.569139053562,1000
234,1752518696.1147075,-3461926992.092029,201888323.91372496,472269.84835463174,146857.27882979528,-9541.395175602189,1000
235,2048088674.8662276,-3296310035.7012844,191551827.3453586,457646.5086431082,187388.89963394348,-11915.605433612556,1000
236,1443703393.2088144,-3598135511.8118424,257216883.61289796,483295.8178993265,105104.90876126292,-8661.338661190563,1000
237,1752607238.0302582,-3458993765.0963907,246473480.04986545,472265.66379660735,146718.6522992333,-11648.523440447429,1000
238,2048172683.5171075,-3293526987.231016,233854264.47889727,457641.2828305917,187215.77830206213,-14547.055922751731,1000
239,1443814162.6272826,-3594465929.4844112,303701366.00334,483292.0879285983,104981.34185213718,-10226.624107536662,1000
240,1752713380.8451054,-3455477453.4380445,291016404.2240484,472260.6474067444,146552.46874566044,-13753.65579076791,1000
241,2048273391.9174225,-3290190707.4966817,276116631.88810253,457635.0181993499,187008.24286122917,-17176.013848746992,1000
242,1443943281.1616683,-3590188475.486028,350133810.72817624,483287.7400827725,104837.30590407936,-11790.157274488738,1000
243,1752837106.3722246,-3451378659.61889,335509464.23552406,472254.80004457576,146358.7566437729,-15856.43152297266,1000
244,2048390782.8113065,-3286301768.1526394,318331688.1338861,457627.7158227952,186766.3288715739,-19802.02875319163,1000
245,1442674180.2827866,-3601494769.4369187,164025577.06606036,490375.0165113467,67230.37323288691,-3781.807867054564,1000
246,1751400341.7563174,-3462206052.506038,157174576.6794294,482640.52172292257,109668.61233773144,-5727.497989662275,1000
247,2046797289.1046424,-3296567856.9784155,149127382.85966384,471232.8411378722,151272.2070829672,-7629.598394210816,1000
248,1442748153.437595,-3599044178.0612197,210562401.16411793,490373.3109708827,67173.87188773497,-4854.770575857522,1000
249,1751471225.2093778,-3459857817.1333647,201767656.35913956,482637.93870445044,109583.04179788723,-7352.485819210006,1000
250,2046864543.3900764,-3294339849.097856,191437337.8586263,471229.4002997222,151158.21859190782,-9794.244205925985,1000
251,1442840499.5326073,-3595984925.7608,257063146.47871423,490371.1818200829,67103.3371295346,-5926.901444714734,1000
252,2046948501.829442,-3291558464.0405416,233714491.0552688,471225.10485000745,151015.91842838292,-11957.211824317375,1000
253,1442951202.7447958,-3592317536.722793,303519845.34652615,490368.62942376605,67018.7810440535,-6998.016769521168,1000
254,1751665793.5777698,-3453412133.3336015,290842465.29998773,482630.84856326884,109348.15876664204,-10598.403829085135,1000
255,2047049150.036893,-3288224178.3824825,275951598.47703445,471219.95552473114,150845.33097479295,-14118.130636018564,1000
256,1443080244.1057348,-3588042639.33543,349924537.65136224,490365.6542192724,66920.21811954162,-8067.933020180031,1000
257,1751789445.1548135,-3449315789.341248,335308932.0511721,482626.3426554185,109198.88652123927,-12218.77783807157,1000
258,2047166470.7668772,-3284337563.436362,318141423.01300377,471213.95320620365,150646.4854604199,-16276.630378715607,1000
259,1423909359.6447563,-3554650232.88048,161892101.20868367,500932.6803802279,28082.658911759034,-1991.743595039072,1000
260,1728619929.0147514,-3417173240.1946373,155130211.58261335,496573.52015824267,71588.83389463063,-3991.363962408341,1000
261,2020174656.9556937,-3253689495.805299,147187687.37621662,488435.13560856396,114550.17462504434,-5960.60763997223,1000
262,1423982370.6329155,-3552231516.274739,207823622.20421228,500931.78213277203,28052.901664359495,-2556.8348630517185,1000
263,1728689890.4888222,-3414855548.250401,199143270.38628405,496571.72011102096,71529.20171848769,-5123.781271661977,1000
264,2020241036.4666142,-3251490467.5577226,188947318.03472194,488432.44746102265,114461.12135702529,-7651.7326109711685,1000
265,1424073515.5849857,-3549212055.579027,253719533.69195506,500930.66078483005,28015.75351780845,-3121.4880305732026,1000
266,1728777228.509601,-3411962204.0223994,243122207.01576638,496569.4729805289,71454.75851516401,-6255.320647372012,1000
267,2020323902.8610282,-3248745259.8940554,230674573.54298544,488429.0916500003,114349.94965465635,-9341.546496978444,1000
268,1424182778.8837485,-3545592368.1623907,299571971.6437515,500929.31652853923,27971.220837249588,-3685.606347190113,1000
269,1728881928.1121683,-3408493703.2702723,287059485.90667313,496566.7791518007,71365.51704011932,-7385.788206091599,1000
270,2020423241.9402046,-3245454343.1914988,272362304.15058833,488425.06875049806,114216.6785666364,-11029.759757083879,1000
271,1424310141.8075006,-3541373074.2396326,345373079.48040754,500927.74959423096,27919.311253128446,-4249.093154132985,1000
272,1729003971.3567858,-3404450640.3037663,330947578.63245606,496563.63908641017,71261.4925844209,-8514.990248024213,1000
273,2020539036.6829042,-3241618281.3316884,314003366.87950003,488420.37945181894,114061.33092828028,-12716.083124636292,1000
274,1385378011.6283157,-3458460497.015543,157511259.93495193,515688.83322061977,-13027.374959347198,-117.05668041550871,1000
275,1681843035.793374,-3324703666.581288,150932348.75527367,514860.2164963089,31919.726706359725,-2188.0186030288064,1000
276,1965508218.9314547,-3165643833.7333884,143204751.26612392,510113.20264336275,76623.8999781733,-4242.3283829113,1000
277,1385449046.920638,-3456107231.4939303,202199862.3356869,515688.7804297557,-13029.12382130291,-150.26763594718864,1000
278,1681911104.092232,-3322448691.968245,193754403.03710076,514859.2297316729,31887.03705140249,-2808.7964028924243,1000
279,1965572802.1959932,-3163504311.747311,183834355.73929513,510111.2894148295,76560.5183182273,-5445.948533214009,1000
280,1385537725.4672139,-3453169478.1696186,246853818.83093837,515688.71452706226,-13031.307053486855,-183.4528438930289,1000
