,id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
480,bK19G22N,3841766,       (2019 GN22),2019 GN22,,,N,N,11.2,,,,3,2459000.5,59000,20200531.0,J2000,0.4310438264385788,20.05320501644063,11.40939479379676,9.129175693009635,26.96148571180819,259.2803250571294,323.5099483164599,28.6970152390845,0.0109756028313014,2462325.1512509976,20290707.651251,32800.02069438154,89.8015624760617,10.4066,4049.936522,1.5654e-05,0.00097708,0.00038056,7.3543e-05,0.00012592,0.0037523,0.0035136,0.0013982,8.0217e-07,0.08472,2.3972,CEN,0.81247
481,bK19H04C,3841686,       (2019 HC4),2019 HC4,,,N,N,14.862,,,,5,2459000.5,59000,20200531.0,J2000,0.554544599870045,8.782186221192172,3.912072277176936,134.2607726759631,12.16328690928115,99.6098992289198,22.09314014545151,13.65230016520741,0.0378704190829799,2458417.112208673,20181025.6122087,9506.100241752923,26.0262840294399,3.25675,1267.4293975,0.00085962,0.018532,0.00076768,0.0030334,0.0065247,0.042972,0.081072,0.028809,0.00011987,0.31354,30.089,CEN,0.38046
482,bK19K07E,3842933,       (2019 KE7),2019 KE7,,,N,N,14.9,,,,1,2459000.5,59000,20200531.0,J2000,0.7016272699745912,11.64765617737173,3.475342972039721,108.2957318595463,252.0316492200573,339.5414874348295,13.49787382926618,19.81996938270375,0.0247939807860649,2458456.0987622263,20181203.5987622,14519.65310073695,39.7526436707377,2.50373,974.3766041,0.0019087,0.07713,0.0008092,0.024302,0.0062776,0.033643,0.13888,0.13125,0.00024628,0.19878,144.22,CEN,0.34576
483,bK19K07F,3842941,       (2019 KF7),2019 KF7,,,N,N,15.1,,,,4,2459000.5,59000,20200531.0,J2000,0.5288518078099117,6.142807969722147,2.894172869905456,5.207968745068469,234.1591026701112,57.05745628199562,14.04178738505538,9.39144306953884,0.0647371633092801,2458783.5954174194,20191027.0954174,5560.948018066673,15.2250459084645,1.88245,732.5930665,0.00094821,0.0067434,0.0027189,0.0062046,0.023484,0.12725,0.039526,0.01031,0.0001066,0.25561,9.157,CEN,0.43584
484,bK19N03J,3843167,       (2019 NJ3),2019 NJ3,,,N,N,13.584,,,,JPL 2,2458670.5,58670,20190706.0,J2000,0.4050020540972803,5.567452144096444,3.312622589649077,86.01637813153941,139.7587111863151,289.3822087903585,304.8421480441805,7.822281698543812,0.0750273029479596,2459405.670395157,20210710.1703952,4798.253247217251,13.1369014297529,2.7473,1069.166741,2.7995,13.743,8.4341,28.251,4.515,97.973,372.83,19.308,0.2778,2302.1,17766.0,CEN,0.56574
485,bK19N10N,3981425,       (2019 NN10),2019 NN10,,,N,N,15.259,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.4300996017149396,6.200307663464073,3.533557806898088,6.095005625317229,317.380981733321,277.5019509814392,62.40313325512513,8.867057520030059,0.0638387263607368,2458022.98780932,20170926.4878093,5639.210249366965,15.4393162200328,2.53015,984.6584755,0.004093,0.043197,0.0024728,0.051944,0.080457,0.86723,1.2192,0.061776,0.00066714,8.9111,58.932,CEN,0.80505
486,bK19P02N,3843543,       (2019 PN2),2019 PN2,,,N,N,16.4,,,,JPL 6,2459000.5,59000,20200531.0,J2000,0.9202274185530978,25.18077884895504,2.0087357316247,112.9755229837146,214.9106750615127,221.8055288237441,1.744871584688759,48.35282196628538,0.0078001029654344,2458776.80146776,20191020.3014678,46153.23689896319,126.360675972521,1.17448,457.0723816,3.6978e-05,0.011759,7.1461e-06,0.00013182,0.00016594,0.00026039,0.001218,0.02258,5.4638e-06,0.00072743,32.329,CEN,0.27822
487,bK19R02J,3879172,       (2019 RJ2),2019 RJ2,,,N,N,13.966,,,,1,2459000.5,59000,20200531.0,J2000,0.4801446183824334,9.755431227633473,5.071413423685326,23.11520832330297,298.5457932489239,48.31613081331938,8.51757379866559,14.43944903158162,0.032347026656941,2458737.1813992206,20190910.6813992,11129.30730289398,30.4703827594633,4.11513,1601.4851421,0.00013748,0.0014613,0.00066902,0.0039038,0.0092107,0.08265,0.023639,0.002163,7.2682e-06,0.74496,2.5007,CEN,0.39808
488,bK19R13F,3983156,       (2019 RF13),2019 RF13,,,N,N,16.012,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.3701136073099238,5.824168546646751,3.668564516266326,32.44803798271309,182.2682582277131,191.1730165632037,16.7846785592528,7.979772577027177,0.0701218187682985,2458761.135436244,20191004.6354362,5133.922740788251,14.0559144169425,2.67353,1040.4576701,1.1018e-05,0.00042205,0.00023023,0.0040273,0.0012936,0.013382,0.0062699,0.00057826,7.6221e-06,0.082661,0.55805,CEN,0.4719
489,bK19R16Z,3983487,       (2019 RZ16),2019 RZ16,,,N,N,16.344,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.6507546322991665,6.672019788002567,2.330172004168193,4.58815992738659,104.7018212498232,217.4451619327923,24.01910915767239,11.01386757183694,0.0571897351620034,2458580.5101348674,20190407.0101349,6294.835934809185,17.2343215189848,1.31978,513.6187826,0.00010235,0.0014334,0.00019184,0.00012903,0.0031744,0.0060972,0.0084194,0.0023662,1.843e-05,0.016506,2.0285,CEN,0.26163
490,bK19S17E,3983719,       (2019 SE17),2019 SE17,,,N,N,17.314,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.6025281943083772,6.262104253296039,2.489009884986768,34.46527364291126,32.88326791388607,337.987860926123,19.22101254490068,10.03519862160531,0.0628960879110918,2458694.900507516,20190730.4005075,5723.726418547465,15.670708880349,1.51682,590.3008394,4.8611e-05,0.00097258,0.00010033,0.0022617,0.00037344,0.0034639,0.0045465,0.0015586,1.4653e-05,0.0088264,1.3334,CEN,0.38892
491,bK19S48O,3984236,       (2019 SO48),2019 SO48,,,N,N,18.347,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.677342979935325,5.717988612863832,1.844949166590389,2.90059982589879,351.5937299194267,348.47029843878,23.56873455285881,9.591028059137274,0.0720840442646363,2458673.538121081,20190709.0381211,4994.170397520444,13.6732933539232,0.836631,325.59168627,0.00016978,0.0020957,0.00037673,0.00053987,0.0036548,0.010445,0.012731,0.0035152,3.9629e-05,0.0092834,2.7456,CEN,0.36548
492,bK19S79S,3986447,       (2019 SS79),2019 SS79,,,N,N,15.028,,,,JPL 2,2459000.5,59000,20200531.0,J2000,0.5748401703121658,7.68440732597079,3.267101309961686,18.9459062439105,142.0668617753024,300.5698456841562,358.5037468052955,12.10171334197989,0.0462688289572483,2459032.838255116,20200702.3382551,7780.616196978623,21.3021661792707,2.33697,909.4786149,4.239e-05,0.00058474,7.9382e-05,3.2819e-05,0.00040796,0.0040219,0.00036188,0.00092088,5.2812e-06,0.011424,0.8881,CEN,0.52333
493,bK19T03G,3905973,       (2019 TG3),2019 TG3,,,N,N,11.9,,,,JPL 3,2459000.5,59000,20200531.0,J2000,0.5191369325990645,20.95231590533255,10.07519489539162,10.77762868995705,135.2490138248506,199.6910932861576,10.36538986583276,31.82943691527349,0.010276755489955,2457991.875256912,20170826.3752569,35030.51136634306,95.9083131179824,9.06764,3528.8534588,5.7743e-06,0.00027471,1.1213e-05,1.1773e-05,2.6029e-05,0.00011944,0.00019065,0.00041733,2.0211e-07,0.0032596,0.68895,CEN,0.59342
494,bK19T08L,3893207,       (2019 TL8),2019 TL8,,,N,N,13.7,,,,1,2459000.5,59000,20200531.0,J2000,0.4758209716595667,10.76323710393071,5.641863166936097,24.59006682988438,344.8198113716119,19.38262659582538,21.51842701832994,15.88461104092532,0.0279119200640284,2458229.559592856,20180421.0595929,12897.71535509485,35.3120201371522,4.64965,1809.5042905,1.3421e-05,0.00030922,1.7816e-05,2.1909e-05,3.5067e-05,0.00050983,0.0010834,0.00045636,1.2029e-06,0.006102,0.55582,CEN,0.60264
495,bK19T13P,3985102,       (2019 TP13),2019 TP13,,,N,,16.7,,,,MPO525744,2459000.5,59000,20200531.0,J2000,0.6827003,6.1468837,1.9504044,4.92879,24.88555,71.98462,3.89148,10.343363,0.06467279,2458940.3281719,20200331.8281719,5566.483215,15.2402004517454,,0.0,,,,,,,,,,,,CEN,0.21
496,bK19U14L,3892300,       (2019 UL14),2019 UL14,,,N,N,15.9,,,,2,2459000.5,59000,20200531.0,J2000,0.5093533099596838,9.994169644106227,4.903606255582127,19.14617339714843,217.7069862160288,165.4852478246503,11.19323686558014,15.08473303263033,0.0311949287746879,2458641.684086477,20190607.1840865,11540.33729649382,31.5957215509756,3.91173,1522.3279641,0.0036946,0.038598,0.018024,0.21937,0.019628,0.9828,0.37016,0.058258,0.00018071,9.8597,66.854,CEN,0.30679
497,bK19U14O,3892301,       (2019 UO14),2019 UO14,,,N,N,13.4,,,,2,2459000.5,59000,20200531.0,J2000,0.2345005981660881,9.753049111061005,7.465953260573963,32.88131578817026,244.6512002722617,143.5190893003249,7.834683210982512,12.04014496154804,0.0323588781957066,2458758.3814950385,20191001.881495,11125.2311598294,30.4592228879655,6.52568,2539.5988856,4.1285e-05,0.00037899,0.00013411,0.0010833,0.0013381,0.07165,0.042119,0.00046786,1.8861e-06,1.3144,0.64846,CEN,0.76321
498,bK19W02V,3893588,       (2019 WV2),2019 WV2,,,N,N,15.575,,,,JPL 2,2459000.5,59000,20200531.0,J2000,0.4962868467218967,6.518277543384412,3.283342135320012,27.33517463197559,129.8138265108169,326.7568150371375,0.2401898244755593,9.753212951448813,0.0592249634277122,2458996.444449594,20200526.9444496,6078.517894559825,16.6420750022172,2.33725,909.5875825,3.1797e-05,0.00033489,4.7773e-05,0.00017753,0.00060741,0.0043619,0.0010363,0.00050109,4.5642e-06,0.017197,0.46845,CEN,0.57843
